  900.00  8.0421E-24
 1000.00  6.5141E-24
------------------------------------------------------------


REACTION
[e]+[H2]->[e]+[H2]
 0.    0.  
 1.    1.
COLLISION
Note that the code reads in order:
(1) Eth   dE
(2) scale scale
(3) type of collision
Eth= threshold energy of reaction
dE= energy gained by heavy byproduct particles
scale= multiplicative factor for columns
Byproduct electrons share the remaining incident electron energy 
COMMENTS:
UPDATED: 2009-09-19 15:56:39
------------------------------------------------------------
 0.0000e+0	6.4000e-20
 1.0000e-3	6.4000e-20
 2.0000e-3	6.5000e-20
 3.0000e-3	6.6000e-20
 5.0000e-3	6.8000e-20
 7.0000e-3	7.1000e-20
 8.5000e-3	7.2000e-20
 1.0000e-2	7.3000e-20
 1.5000e-2	7.7000e-20
 2.0000e-2	8.0000e-20
 3.0000e-2	8.5000e-20
 4.0000e-2	8.9600e-20
 5.0000e-2	9.2800e-20
 7.0000e-2	9.8500e-20
 1.0000e-1	1.0500e-19
 1.2000e-1	1.0850e-19
 1.5000e-1	1.1400e-19
 1.7000e-1	1.1600e-19
 2.0000e-1	1.2000e-19
 2.5000e-1	1.2500e-19
 3.0000e-1	1.3000e-19
 3.5000e-1	1.3450e-19
 4.0000e-1	1.3900e-19
 5.0000e-1	1.4700e-19
 7.0000e-1	1.6300e-19
 1.0000e+0	1.7400e-19
 1.2000e+0	1.7800e-19
 1.3000e+0	1.8000e-19
 1.5000e+0	1.8250e-19
 1.7000e+0	1.8250e-19
 1.9000e+0	1.8100e-19
 2.1000e+0	1.7900e-19
 2.2000e+0	1.7700e-19
 2.5000e+0	1.7000e-19
 2.8000e+0	1.6400e-19
 3.0000e+0	1.6000e-19
 3.3000e+0	1.5600e-19
 3.6000e+0	1.4800e-19
 4.0000e+0	1.4000e-19
 4.5000e+0	1.3100e-19
 5.0000e+0	1.2200e-19
 6.0000e+0	1.0400e-19
 7.0000e+0	8.9000e-20
 8.0000e+0	7.8500e-20
 1.0000e+1	6.0000e-20
 1.2000e+1	5.2000e-20
 1.5000e+1	4.5000e-20
 1.7000e+1	4.2000e-20
 2.0000e+1	3.9000e-20
 2.5000e+1	3.6000e-20
 3.0000e+1	3.4000e-20
 5.0000e+1	2.9000e-20
 7.5000e+1	2.6000e-20
 1.0000e+2	2.3000e-20
 1.5000e+2	1.9000e-20
 2.0000e+2	1.6200e-20
 3.0000e+2	1.2800e-20
 5.0000e+2	9.2000e-21
 7.0000e+2	7.2000e-21
 1.0000e+3	5.4000e-21
 1.5000e+3	3.7000e-21
 2.0000e+3	2.9000e-21
 3.0000e+3	2.1000e-21
 5.0000e+3	1.4000e-21
 7.0000e+3	1.0400e-21
 1.0000e+4	7.7000e-22
------------------------------------------------------------


REACTION
[e]+[H-]->[e]+[e]+[H]
0.754  0.
1.  1.
IONIZATION
Entry #48
Electron detachment by electron impact
R. K. Janev, D. Reiter, and U. Samm, FZ-Juelich Report No. 4105, 2003
Collision Processes in Low-Temperature Hydrogen Plasmas, p. 23, eq. 58
energy(eV), cross section (m^2), eidetachment, threshold energy: 0.754 eV
----------------------
0.0	0.0
0.754	0.0
1	9.49118E-24
2	4.72593E-21
3	3.21636E-20
4	8.00903E-20
5	1.34305E-19
6	1.85443E-19
7	2.2964E-19
8	2.66066E-19
9	2.95219E-19
10	3.18058E-19
12	3.48824E-19
14	3.65347E-19
16	3.72579E-19
18	3.73803E-19
20	3.71165E-19
25	3.55747E-19
30	3.35535E-19
35	3.14851E-19
40	2.95257E-19
50	2.60912E-19
60	2.32814E-19
70	2.09821E-19
100	1.61388E-19
200	9.12174E-20
500	4.0333E-20
1000	2.15475E-20
10000	3.32184E-21
----------------------------


REACTION
[H-]+[H]->[e]+[H]+[H]
0.  0.
1  1. 
IONIZATION
Entry #50
H- + H -> H2-(B^2Sg^+) ->  e + 2H 
Electron detachment by atom impact
R. K. Janev, D. Reiter, and U. Samm, FZ-Juelich Report No. 4105, 2003
Collision Processes in Low-Temperature Hydrogen Plasmas, p. 26, eq. 71, T.11
energy(eV) (in the center of the mass Ecm), cross section (m^2), threshold energy: 0 eV   
----------------------
0	5.86789668E-22
0.1	5.86789668E-22
0.2	2.07980718E-21
0.4	5.94466846E-21
0.6	1.03047786E-20
0.8	1.48332377E-20
1	1.93760619E-20
2	4.04590142E-20
3	5.79025065E-20
4	7.21261226E-20
5	8.38091472E-20
6	9.35082797E-20
7	1.01644611E-19
8	1.08533974E-19
9	1.14415344E-19
10	1.19471954E-19
12	1.27650596E-19
14	1.33890207E-19
16	1.38722487E-19
18	1.42506245E-19
20	1.45491825E-19
25	1.50528637E-19
30	1.53336997E-19
35	1.54815856E-19
40	1.55463308E-19
50	1.55328576E-19
60	1.54203274E-19
70	1.52632881E-19
100	1.47251388E-19
200	1.32560204E-19
500	1.11128988E-19
1000	9.62645237E-20
10000	5.88397697E-20
-----------------------

REACTION
[H-]+[H]->[e]+[H2]
0.  0.
1  1.
IONIZATION
Entry #51
H- + H -> H2-(X^2Su^+;B^2Sg^+) -> e + H2(X^1Sg^+,v) 
Electron detachment by atom impact
R. K. Janev, D. Reiter, and U. Samm, FZ-Juelich Report No. 4105, 2003
Collision Processes in Low-Temperature Hydrogen Plasmas, p. 26, eq. 71, T.11
Energy(eV) (in the center of the mass Ecm), cross section (m^2), threshold energy: 0 eV 
----------------------
0.0	3.8332E-19
0.1	3.8332E-19
0.2	2.3714E-19
0.4	1.6376E-19
0.6	1.3725E-19
0.8	1.2286E-19
1	1.1356E-19
2	9.1980E-20
3	8.2850E-20
4	7.7429E-20
5	7.3697E-20
6	7.0904E-20
7	6.8698E-20
8	6.6890E-20
9	6.5367E-20
10	6.4056E-20
12	6.1892E-20
14	6.0155E-20
16	5.8712E-20
18	5.7482E-20
20	5.6413E-20
25	5.4236E-20
30	5.2536E-20
35	5.1146E-20
40	4.9974E-20
50	4.8074E-20
60	4.6570E-20
70	4.5329E-20
100	4.2551E-20
200	3.7461E-20
500	3.1262E-20
1000	2.6972E-20
10000	1.5698E-20
----------------------

REACTION
[H-]+[H2]->[H-]+[H2]
0.      0.
0.6666  1. 
COLLISION
Entry #52
H- + H2 -> H- + H2, (Elastic ?? -not clear) momentum transfer, threshold energy: 0V
Phelps, 1990, J. Phys. Chem. Ref. Data, vol.19, p. 653;  Table 12, Qm (momentum transfer)
in the range (0-0.1) eV -> extrapolated
Energy (eV) (H- energy in the laboratory system, H2 at rest), crosssection in [m^2]
----------------------
0.0	5E-19
0.01	5E-19
0.04	4E-19
0.1	2.94E-19
0.1334	2.6E-19
0.1778	2.33E-19
0.237	2.04E-19
0.316	1.8E-19
0.421	1.58E-19
0.562	1.38E-19
0.75	1.22E-19
1	1.055E-19
1.334	9.2E-20
1.778	7.9E-20
2.37	6.7E-20
3.16	5.75E-20
4.22	4.9E-20
5.62	4.05E-20
7.5	3.37E-20
10	2.75E-20
13.34	2.24E-20
17.78	1.73E-20
23.7	1.33E-20
31.6	1E-20
42.2	7.4E-21
56.2	5.4E-21
75	3.8E-21
100	2.65E-21
133.4	1.83E-21
177.8	1.23E-21
237	8.1E-22
316	5.3E-22
421	3.4E-22
562	2.1E-22
750	1.18E-22
1000	7.2E-23
1334	4.5E-23
1778	2.7E-23
2371	1.65E-23
3162	1E-23
4217	6.2E-24
5623	3.8E-24
7499	2.35E-24
10000	1.45E-24
-------------------------

EACTION
[H-]+[H]->[H-]+[H]
0.      0.
0.5  1. 
COLLISION
Entry #52
H- + H2 -> H- + H2, (Elastic ?? -not clear) momentum transfer, threshold energy: 0V
Phelps, 1990, J. Phys. Chem. Ref. Data, vol.19, p. 653;  Table 12, Qm (momentum transfer)
in the range (0-0.1) eV -> extrapolated
Energy (eV) (H- energy in the laboratory system, H2 at rest), crosssection in [m^2]
----------------------
0.0	5E-19
0.01	5E-19
0.04	4E-19
0.1	2.94E-19
0.1334	2.6E-19
0.1778	2.33E-19
0.237	2.04E-19
0.316	1.8E-19
0.421	1.58E-19
0.562	1.38E-19
0.75	1.22E-19
1	1.055E-19
1.334	9.2E-20
1.778	7.9E-20
2.37	6.7E-20
3.16	5.75E-20
4.22	4.9E-20
5.62	4.05E-20
7.5	3.37E-20
10	2.75E-20
13.34	2.24E-20
17.78	1.73E-20
23.7	1.33E-20
31.6	1E-20
42.2	7.4E-21
56.2	5.4E-21
75	3.8E-21
100	2.65E-21
133.4	1.83E-21
177.8	1.23E-21
237	8.1E-22
316	5.3E-22
421	3.4E-22
562	2.1E-22
750	1.18E-22
1000	7.2E-23
1334	4.5E-23
1778	2.7E-23
2371	1.65E-23
3162	1E-23
4217	6.2E-24
5623	3.8E-24
7499	2.35E-24
10000	1.45E-24
-------------------------

REACTION
[H-]+[H2]->[H2]+[H]+[e]
1.453  0.
0.6666  1.
IONIZATION
Entry #56
H- + H2(v=0) -> H2(sum over v') + H(1s) + e, electron detachment 
R. K. Janev, D. Reiter, and U. Samm, FZ-Juelich Report No. 4105, 2003
Collision Processes in Low-Temperature Hydrogen Plasmas, p.64, eq.159 
Ecm = 0.6666 * Elab, Elab - with the H- mass
Energy(eV) (in the laboratory system Elab), cross section (m^2), threshold energy: 1.453 eV
--------------------------
0.0		0.0
2.18		0.0
2.282493	1.549884E-21
2.510743	4.376084E-21
2.761817	6.984184E-21
3.037999	9.441577E-21
3.341799	1.177662E-20
3.675979	1.400624E-20
4.043576	1.61421E-20
4.447934	1.819284E-20
4.892727	2.016504E-20
5.382		2.20638E-20
5.9202		2.3893E-20
6.51222		2.565552E-20
7.163442	2.735329E-20
7.879787	2.898745E-20
8.667765	3.055831E-20
9.534542	3.206548E-20
10.488		3.350779E-20
11.5368		3.48834E-20
12.69048	3.618977E-20
13.95952	3.742368E-20
15.35547	3.858129E-20
16.89102	3.965813E-20
18.58012	4.064918E-20
20.43814	4.154894E-20
22.48195	4.235148E-20
24.73015	4.305067E-20
27.20316	4.364027E-20
29.92348	4.411432E-20
32.91582	4.446745E-20
36.20741	4.469548E-20
39.82815	4.479607E-20
43.81096	4.476956E-20
48.19206	4.461996E-20
53.01126	4.435598E-20
79.5169		4.241936E-20
119.2753	4.133172E-20
178.913		4.498143E-20
268.3695	5.589479E-20
402.5543	7.280847E-20
603.8314	9.139024E-20
905.7472	1.071235E-19
1358.621	1.172142E-19
2037.931	1.207133E-19
3056.897	1.181144E-19
4585.345	1.108388E-19
6878.017	1.006077E-19
10317.03	8.89691E-20
------------------------------

REACTION
[H-]+[H]->[H]+[H-]
0.  0.
1.  1.
CHARGEEXCHANGE
REDBOOK data
http://www-cfadc.phy.ornl.gov/redbooks/one/a/1a20.html
--------------------------
0.0     1.33e-18
2.	1.33e-18
4.	1.24e-18
7.	1.15e-18
10.	1.07e-18
20.	8.97e-19
40.	7.24e-19
70.	5.99e-19
99.	5.27e-19
200.	4.20e-19
400.	3.19e-19
700.	2.43e-19
1000.	1.90e-19
2000.	9.49e-20
4000.	3.29e-20
7100.	1.03e-20
--------------------------

EACTION
[H2+]+[H2]->[H2+]+[H2]
0.   0.
1.  2.e-15
COLLISION
Note that the code reads in order:
(1) Eth   dE
(2) scale scale
(3) type of collision
Eth= threshold energy of reaction
dE= energy gained by heavy byproduct particles
scale= multiplicative factor for columns
Byproduct electrons share the remaining incident electron energy 
COMMENTS: k(m3/s)= sigma*v= cste
----------------------------
    0.00  7.2248E-04
    0.01  7.2248E-04
    0.02  5.1087E-04
    0.03  4.1713E-04
    0.04  3.6124E-04
    0.05  3.2311E-04
    0.06  2.9495E-04
    0.07  2.7307E-04
    0.08  2.5544E-04
    0.09  2.4083E-04
    0.10  2.2847E-04
    0.20  1.6155E-04
    0.30  1.3191E-04
    0.40  1.1423E-04
    0.50  1.0217E-04
    0.60  9.3272E-05
    0.70  8.6353E-05
    0.80  8.0776E-05
    0.90  7.6157E-05
    1.00  7.2248E-05
    2.00  5.1087E-05
    3.00  4.1713E-05
    4.00  3.6124E-05
    5.00  3.2311E-05
    6.00  2.9495E-05
    7.00  2.7307E-05
    8.00  2.5544E-05
    9.00  2.4083E-05
   10.00  2.2847E-05
   11.00  2.1784E-05
   12.00  2.0856E-05
   13.00  2.0038E-05
   14.00  1.9309E-05
   15.00  1.8654E-05
   16.00  1.8062E-05
   17.00  1.7523E-05
   18.00  1.7029E-05
   19.00  1.6575E-05
   20.00  1.6155E-05
   21.00  1.5766E-05
   22.00  1.5403E-05
   23.00  1.5065E-05
   24.00  1.4748E-05
   25.00  1.4450E-05
   26.00  1.4169E-05
   27.00  1.3904E-05
   28.00  1.3654E-05
   29.00  1.3416E-05
   30.00  1.3191E-05
   31.00  1.2976E-05
   32.00  1.2772E-05
   33.00  1.2577E-05
   34.00  1.2391E-05
   35.00  1.2212E-05
   36.00  1.2041E-05
   37.00  1.1878E-05
   38.00  1.1720E-05
   39.00  1.1569E-05
   40.00  1.1423E-05
   41.00  1.1283E-05
   42.00  1.1148E-05
   43.00  1.1018E-05
   44.00  1.0892E-05
   45.00  1.0770E-05
   46.00  1.0652E-05
   47.00  1.0539E-05
   48.00  1.0428E-05
   49.00  1.0321E-05
   50.00  1.0217E-05
   51.00  1.0117E-05
   52.00  1.0019E-05
   53.00  9.9241E-06
   54.00  9.8318E-06
   55.00  9.7420E-06
   56.00  9.6546E-06
   57.00  9.5695E-06
   58.00  9.4867E-06
   59.00  9.4060E-06
   60.00  9.3272E-06
   61.00  9.2505E-06
   62.00  9.1756E-06
   63.00  9.1025E-06
   64.00  9.0311E-06
   65.00  8.9613E-06
   66.00  8.8932E-06
   67.00  8.8266E-06
   68.00  8.7614E-06
   69.00  8.6977E-06
   70.00  8.6353E-06
   71.00  8.5743E-06
   72.00  8.5146E-06
   73.00  8.4560E-06
   74.00  8.3987E-06
   75.00  8.3425E-06
   76.00  8.2875E-06
   77.00  8.2335E-06
   78.00  8.1805E-06
   79.00  8.1286E-06
   80.00  8.0776E-06
   81.00  8.0276E-06
   82.00  7.9785E-06
   83.00  7.9303E-06
   84.00  7.8830E-06
   85.00  7.8364E-06
   86.00  7.7908E-06
   87.00  7.7459E-06
   88.00  7.7017E-06
   89.00  7.6583E-06
   90.00  7.6157E-06
   91.00  7.5737E-06
   92.00  7.5324E-06
   93.00  7.4918E-06
   94.00  7.4519E-06
   95.00  7.4125E-06
   96.00  7.3738E-06
   97.00  7.3357E-06
   98.00  7.2982E-06
   99.00  7.2612E-06
  100.00  7.2248E-06
  200.00  5.1087E-06
  300.00  4.1713E-06
  400.00  3.6124E-06
  500.00  3.2311E-06
  600.00  2.9495E-06
  700.00  2.7307E-06
  800.00  2.5544E-06
  900.00  2.4083E-06
 1000.00  2.2847E-06
----------------------------


ENDFILE



