IONS
name   mass  charge  temp.(eV)  n/n0
-------------------------------------
[He+]  4.0026d0    1.   0.1      1.
[He2+]	4.0026d0   2.	0.1	 0.
-------------------------------------

NEUTRALS
name   mass  charge  temp.(eV)  n/n0
-------------------------------------
[He]  4.0026d0     0.   0.1      1.
-------------------------------------

REACTION
[e]+[He+]->[e]+[He+]
 0.    0.  
 1.    12.5
COLLISION
------------------------------------------------------------
Updated: 2013-04-19 14:58:11
Energy (eV) | Cross section (m2)
-----------------------------
 0.000000e+0	4.903500e-20
 1.000000e-4	4.903500e-20
 3.514000e-2	5.501140e-20
 7.152000e-2	5.747600e-20
 1.091700e-1	5.896700e-20
 1.481500e-1	6.033850e-20
 1.885000e-1	6.137000e-20
 2.302700e-1	6.226590e-20
 2.735000e-1	6.307600e-20
 3.182600e-1	6.375560e-20
 3.645800e-1	6.440420e-20
 4.621800e-1	6.552180e-20
 5.667500e-1	6.636730e-20
 6.788000e-1	6.715160e-20
 8.620900e-1	6.801040e-20
 1.137960e+0	6.891390e-20
 1.540970e+0	6.962730e-20
 2.981070e+0	6.892650e-20
 3.265800e+0	6.818230e-20
 3.570880e+0	6.735860e-20
 3.897790e+0	6.647600e-20
 4.248070e+0	6.543100e-20
 4.623410e+0	6.426740e-20
 5.025600e+0	6.302070e-20
 5.237350e+0	6.236420e-20
 5.456540e+0	6.168470e-20
 5.683440e+0	6.098130e-20
 5.918310e+0	6.025320e-20
 6.161430e+0	5.948340e-20
 6.413100e+0	5.867810e-20
 6.673610e+0	5.784440e-20
 6.943280e+0	5.698150e-20
 7.222430e+0	5.606600e-20
 7.511380e+0	5.511240e-20
 7.810490e+0	5.412540e-20
 8.120110e+0	5.311570e-20
 8.440610e+0	5.209010e-20
 8.772370e+0	5.102840e-20
 9.115790e+0	4.994100e-20
 9.471290e+0	4.883900e-20
 9.839270e+0	4.769830e-20
 1.022018e+1	4.658350e-20
 1.061449e+1	4.547940e-20
 1.102264e+1	4.433430e-20
 1.144515e+1	4.310910e-20
 1.188250e+1	4.184080e-20
 1.233521e+1	4.082960e-20
 1.280384e+1	3.989230e-20
 1.328894e+1	3.892210e-20
 1.379108e+1	3.791780e-20
 1.431087e+1	3.687820e-20
 1.484893e+1	3.580210e-20
 1.540590e+1	3.468820e-20
 1.598244e+1	3.353510e-20
 1.657924e+1	3.236270e-20
 1.719701e+1	3.129190e-20
 1.783649e+1	3.018340e-20
 1.849845e+1	2.887820e-20
 1.918366e+1	2.747350e-20
 1.989296e+1	2.601940e-20
 2.062719e+1	2.507250e-20
 2.138721e+1	2.419080e-20
 2.217395e+1	2.327820e-20
 2.298833e+1	2.233350e-20
 2.383133e+1	2.135570e-20
 2.470396e+1	2.034340e-20
 2.560725e+1	1.951420e-20
 2.654229e+1	1.876620e-20
 2.751018e+1	1.799190e-20
 2.851209e+1	1.719030e-20
 2.954921e+1	1.636060e-20
 3.062278e+1	1.566370e-20
 3.173407e+1	1.506360e-20
 3.288442e+1	1.444240e-20
 3.407519e+1	1.379940e-20
 3.530781e+1	1.313380e-20
 3.658374e+1	1.244480e-20
 3.790451e+1	1.173160e-20
 3.927170e+1	1.099330e-20
 4.068694e+1	1.040080e-20
 4.215191e+1	9.975950e-21
 4.366836e+1	9.536180e-21
 4.523810e+1	9.080950e-21
 4.686301e+1	8.609730e-21
 4.854502e+1	8.121940e-21
 5.028614e+1	7.642770e-21
 5.208844e+1	7.282310e-21
 5.395409e+1	6.909180e-21
 5.588529e+1	6.522940e-21
 5.788437e+1	6.123130e-21
 5.995369e+1	5.709260e-21
 6.209573e+1	5.469470e-21
 6.431306e+1	5.225560e-21
 6.660830e+1	4.973090e-21
 6.898420e+1	4.711740e-21
 7.144360e+1	4.426770e-21
 7.398942e+1	4.121270e-21
 7.662471e+1	3.902520e-21
 7.935261e+1	3.738840e-21
 8.217638e+1	3.547650e-21
 8.509938e+1	3.343040e-21
 8.812509e+1	3.131240e-21
 9.125714e+1	2.949710e-21
 9.449926e+1	2.820030e-21
 9.785531e+1	2.685790e-21
 1.013293e+2	2.565970e-21
 1.049254e+2	2.473910e-21
 1.086478e+2	2.378620e-21
 1.125011e+2	2.279970e-21
 1.164898e+2	2.177860e-21
 1.206186e+2	2.072160e-21
 1.248925e+2	1.962750e-21
 1.293167e+2	1.849490e-21
 1.338963e+2	1.732250e-21
 1.386368e+2	1.610900e-21
 1.435440e+2	1.485270e-21
 1.486236e+2	1.355240e-21
 1.538817e+2	1.280410e-21
 1.593245e+2	1.224890e-21
 1.649587e+2	1.167420e-21
 1.707908e+2	1.107930e-21
 1.768279e+2	1.046350e-21
 1.830772e+2	9.826130e-22
 1.895461e+2	9.166300e-22
 1.962423e+2	8.483290e-22
 2.031738e+2	8.009550e-22
 2.103489e+2	7.805060e-22
 2.177762e+2	7.593380e-22
 2.254644e+2	7.374260e-22
 2.334229e+2	7.147450e-22
 2.416610e+2	6.912660e-22
 2.501886e+2	6.669620e-22
 2.590160e+2	6.418050e-22
 2.681535e+2	6.157630e-22
 2.776121e+2	5.888050e-22
 2.874031e+2	5.609010e-22
 2.975383e+2	5.320160e-22
 3.080295e+2	5.021160e-22
 3.188895e+2	4.711650e-22
 3.301311e+2	4.391260e-22
 3.417678e+2	4.059620e-22
 3.538134e+2	3.716320e-22
 3.662823e+2	3.360950e-22
 3.791894e+2	2.993100e-22
 3.925501e+2	2.612320e-22
 4.063803e+2	2.361720e-22
 4.206965e+2	2.275820e-22
 4.355158e+2	2.186900e-22
 4.508559e+2	2.094860e-22
 4.667351e+2	1.999590e-22
 4.831724e+2	1.900970e-22
 5.001872e+2	1.798880e-22
 5.178000e+2	1.693200e-22
 5.360318e+2	1.583810e-22
 5.549043e+2	1.470570e-22
 5.744399e+2	1.353360e-22
 5.946621e+2	1.232030e-22
 6.155950e+2	1.171930e-22
 6.372635e+2	1.132930e-22
 6.596934e+2	1.092550e-22
 6.829117e+2	1.050760e-22
 7.069458e+2	1.007500e-22
 7.318245e+2	9.627160e-23
 7.575776e+2	9.163600e-23
 7.842356e+2	8.683760e-23
 8.118305e+2	8.187050e-23
 8.403951e+2	7.672890e-23
 8.699636e+2	7.140660e-23
 9.005711e+2	6.589720e-23
 9.322543e+2	6.019420e-23
 9.650509e+2	5.429080e-23
-----------------------------

REACTION
[He+]+[He]->[He]+[He+]
 0.    0.  
 1.    1.
CHARGEEXCHANGE
SPECIES: He^+ / He
