IONS
name	mass	charge	temp.(eV)	n/n0
-------------------------------------
[He+]	4.0026d0	1.	0.1	1.
[He2+]	4.0026d0	2.	0.1	1.
-------------------------------------

NEUTRALS
name	mass	charge	temp.(eV)	n/n0
-------------------------------------
[He]	4.0026d0	0.	0.1	1.
[He(23S)]	4.0026d0	0.	0.1	1.
[He(21S)]	4.0026d0	0.	0.1	1.
[He(23P)]	4.0026d0	0.	0.1	1.
[He(21P)]	4.0026d0	0.	0.1	1.
[He(33S)]	4.0026d0	0.	0.1	1.
[He(31S)]	4.0026d0	0.	0.1	1.
[He(33P)]	4.0026d0	0.	0.1	1.
[He(33D)]	4.0026d0	0.	0.1	1.
[He(31D)]	4.0026d0	0.	0.1	1.
[He(31P)]	4.0026d0	0.	0.1	1.
[He(43S)]	4.0026d0	0.	0.1	1.
[He(41S)]	4.0026d0	0.	0.1	1.
[He(43P)]	4.0026d0	0.	0.1	1.
[He(43D)]	4.0026d0	0.	0.1	1.
[He(41D)]	4.0026d0	0.	0.1	1.
[He(43F)]	4.0026d0	0.	0.1	1.
[He(41F)]	4.0026d0	0.	0.1	1.
[He(41P)]	4.0026d0	0.	0.1	1.
-------------------------------------

REACTION
[e]+[He]->[e]+[He2+]+[e]+[e]
1.279850e+03	7.902112e-27
1.362118e+03	6.515407e-27
1.449675e+03	5.373676e-27
1.542859e+03	4.433312e-27
1.642034e+03	3.658534e-27
1.747583e+03	3.019973e-27
1.859918e+03	2.493511e-27
1.979473e+03	2.059335e-27
2.106713e+03	1.701162e-27
2.242131e+03	1.405601e-27
2.386255e+03	1.161642e-27
2.539643e+03	9.602213e-28
2.702890e+03	7.938806e-28
2.876631e+03	6.564771e-28
3.061541e+03	5.429507e-28
3.258336e+03	4.491319e-28
3.467780e+03	3.715833e-28
3.690688e+03	3.074707e-28
3.927925e+03	2.544562e-28
4.180411e+03	2.106110e-28
4.449126e+03	1.743429e-28
4.735115e+03	1.443377e-28
5.039487e+03	1.195102e-28
5.363424e+03	9.896390e-29
5.708183e+03	8.195829e-29
6.075104e+03	6.788138e-29
6.465610e+03	5.622738e-29
6.881217e+03	4.657815e-29
7.323540e+03	3.858795e-29
7.794295e+03	3.197085e-29
8.295310e+03	2.649036e-29
8.828531e+03	2.195083e-29
9.396026e+03	1.819038e-29
1.000000e+04	1.507505e-29
--------------------

REACTION
[e]+[He]->[e]+[He(21P)]
 2.121802e+01	0.
 1.	1.
EXCITATION
--------------------
2.121802e+01	0.000000e+00
2.257917e+01	1.019653e-22
2.402763e+01	1.594788e-22
2.556901e+01	2.046062e-22
2.720927e+01	2.480093e-22
2.895475e+01	2.950004e-22
3.081221e+01	3.475282e-22
3.278882e+01	4.055332e-22
3.489223e+01	4.678560e-22
3.713058e+01	5.328297e-22
3.951252e+01	5.986535e-22
4.204726e+01	6.636160e-22
4.474461e+01	7.262166e-22
4.761499e+01	7.852216e-22
5.066950e+01	8.396774e-22
5.391997e+01	8.888978e-22
5.737895e+01	9.324386e-22
6.105983e+01	9.700639e-22
6.497684e+01	1.001712e-21
6.914512e+01	1.027460e-21
7.358080e+01	1.047494e-21
7.830104e+01	1.062085e-21
8.332407e+01	1.071557e-21
8.866934e+01	1.076275e-21
9.435751e+01	1.076627e-21
1.004106e+02	1.073008e-21
1.068519e+02	1.065814e-21
1.137065e+02	1.055432e-21
1.210008e+02	1.042234e-21
1.287631e+02	1.026574e-21
1.370233e+02	1.008786e-21
1.458134e+02	9.891803e-22
1.551673e+02	9.680438e-22
1.651214e+02	9.456402e-22
1.757140e+02	9.222100e-22
1.869861e+02	8.979711e-22
1.989813e+02	8.731201e-22
2.117460e+02	8.478332e-22
2.253296e+02	8.222677e-22
2.397845e+02	7.965630e-22
2.551668e+02	7.708423e-22
2.715358e+02	7.452135e-22
2.889549e+02	7.197710e-22
3.074915e+02	6.945962e-22
3.272172e+02	6.697596e-22
3.482082e+02	6.453209e-22
3.705459e+02	6.213309e-22
3.943165e+02	5.978317e-22
4.196121e+02	5.748581e-22
4.465303e+02	5.524382e-22
4.751754e+02	5.305941e-22
5.056581e+02	5.093427e-22
5.380962e+02	4.886962e-22
5.726152e+02	4.686625e-22
6.093487e+02	4.492463e-22
6.484386e+02	4.304487e-22
6.900361e+02	4.122683e-22
7.343022e+02	3.947012e-22
7.814079e+02	3.777416e-22
8.315355e+02	3.613817e-22
8.848787e+02	3.456124e-22
9.416440e+02	3.304231e-22
1.002051e+03	3.158026e-22
1.066333e+03	3.017382e-22
1.134738e+03	2.882170e-22
1.207532e+03	2.752253e-22
1.284996e+03	2.627490e-22
1.367428e+03	2.507738e-22
1.455149e+03	2.392850e-22
1.548498e+03	2.282679e-22
1.647834e+03	2.177078e-22
1.753543e+03	2.075898e-22
1.866034e+03	1.978994e-22
1.985741e+03	1.886218e-22
2.113126e+03	1.797428e-22
2.248684e+03	1.712482e-22
2.392938e+03	1.631240e-22
2.546446e+03	1.553565e-22
2.709801e+03	1.479323e-22
2.883636e+03	1.408384e-22
3.068622e+03	1.340619e-22
3.265475e+03	1.275905e-22
3.474956e+03	1.214121e-22
3.697876e+03	1.155147e-22
3.935096e+03	1.098871e-22
4.187533e+03	1.045182e-22
4.456165e+03	9.939729e-23
4.742029e+03	9.451393e-23
5.046232e+03	8.985813e-23
5.369949e+03	8.542022e-23
5.714433e+03	8.119085e-23
6.081016e+03	7.716102e-23
6.471115e+03	7.332202e-23
6.886239e+03	6.966552e-23
7.327994e+03	6.618344e-23
7.798087e+03	6.286806e-23
8.298337e+03	5.971193e-23
8.830678e+03	5.670790e-23
9.397169e+03	5.384909e-23
1.000000e+04	5.112891e-23
--------------------

REACTION
[e]+[He]->[e]+[He(33S)]
 2.271847e+01	0.
 1.	1.
EXCITATION
--------------------
2.271847e+01	0.000000e+00
2.415918e+01	7.408068e-23
2.569127e+01	6.760338e-23
2.732051e+01	6.250069e-23
2.905307e+01	5.756904e-23
3.089550e+01	5.265431e-23
3.285477e+01	4.780428e-23
3.493830e+01	4.310003e-23
3.715395e+01	3.861335e-23
3.951011e+01	3.439685e-23
4.201568e+01	3.048383e-23
4.468016e+01	2.689117e-23
4.751360e+01	2.362279e-23
5.052673e+01	2.067291e-23
5.373094e+01	1.802880e-23
5.713834e+01	1.567310e-23
6.076184e+01	1.358561e-23
6.461512e+01	1.174463e-23
6.871276e+01	1.012804e-23
7.307025e+01	8.713971e-24
7.770409e+01	7.481422e-24
8.263178e+01	6.410536e-24
8.787197e+01	5.482842e-24
9.344447e+01	4.681362e-24
9.937035e+01	3.990645e-24
1.056720e+02	3.396751e-24
1.123733e+02	2.887193e-24
1.194996e+02	2.450856e-24
1.270778e+02	2.077905e-24
1.351366e+02	1.759674e-24
1.437065e+02	1.488567e-24
1.528198e+02	1.257948e-24
1.625110e+02	1.062044e-24
1.728168e+02	8.958433e-25
1.837762e+02	7.550143e-25
1.954306e+02	6.358194e-25
2.078240e+02	5.350424e-25
2.210034e+02	4.499226e-25
2.350186e+02	3.780948e-25
2.499226e+02	3.175365e-25
2.657717e+02	2.665218e-25
2.826259e+02	2.235800e-25
3.005489e+02	1.874598e-25
3.196086e+02	1.570984e-25
3.398769e+02	1.315941e-25
3.614306e+02	1.101827e-25
3.843511e+02	9.221766e-26
4.087252e+02	7.715226e-26
4.346450e+02	6.452484e-26
4.622085e+02	5.394585e-26
4.915199e+02	4.508694e-26
5.226902e+02	3.767153e-26
5.558372e+02	3.146683e-26
5.910862e+02	2.627710e-26
6.285706e+02	2.193780e-26
6.684322e+02	1.831077e-26
7.108215e+02	1.528002e-26
7.558991e+02	1.274826e-26
8.038353e+02	1.063390e-26
8.548114e+02	8.868579e-27
9.090202e+02	7.395033e-27
9.666668e+02	6.165315e-27
1.027969e+03	5.139296e-27
1.093159e+03	4.283406e-27
1.162483e+03	3.569568e-27
1.236203e+03	2.974312e-27
1.314598e+03	2.478021e-27
1.397965e+03	2.064308e-27
1.486618e+03	1.719481e-27
1.580894e+03	1.432112e-27
1.681148e+03	1.192657e-27
1.787760e+03	9.931511e-28
1.901133e+03	8.269496e-28
2.021695e+03	6.885074e-28
2.149903e+03	5.731999e-28
2.286242e+03	4.771703e-28
2.431227e+03	3.972029e-28
2.585406e+03	3.306166e-28
2.749362e+03	2.751767e-28
2.923716e+03	2.290210e-28
3.109127e+03	1.905972e-28
3.306295e+03	1.586123e-28
3.515968e+03	1.319890e-28
3.738937e+03	1.098297e-28
3.976046e+03	9.138705e-29
4.228191e+03	7.603844e-29
4.496327e+03	6.326540e-29
4.781466e+03	5.263625e-29
5.084688e+03	4.379152e-29
5.407140e+03	3.643194e-29
5.750039e+03	3.030836e-29
6.114685e+03	2.521340e-29
6.502454e+03	2.097440e-29
6.914815e+03	1.744769e-29
7.353325e+03	1.451365e-29
7.819645e+03	1.207276e-29
8.315536e+03	1.004219e-29
8.842876e+03	8.352994e-30
9.403657e+03	6.947821e-30
1.000000e+04	5.778940e-30
--------------------

REACTION
[e]+[He]->[e]+[He(31S)]
 2.292032e+01	0.
 1.	1.
EXCITATION
--------------------
2.292032e+01	0.000000e+00
2.437166e+01	4.243623e-23
2.591490e+01	4.284030e-23
2.755586e+01	4.289969e-23
2.930073e+01	4.267317e-23
3.115608e+01	4.221165e-23
3.312892e+01	4.155916e-23
3.522668e+01	4.075368e-23
3.745727e+01	3.982794e-23
3.982911e+01	3.881001e-23
4.235113e+01	3.772397e-23
4.503285e+01	3.659032e-23
4.788438e+01	3.542651e-23
5.091647e+01	3.424729e-23
5.414056e+01	3.306507e-23
5.756880e+01	3.189018e-23
6.121412e+01	3.073119e-23
6.509027e+01	2.959510e-23
6.921186e+01	2.848751e-23
7.359443e+01	2.741284e-23
7.825451e+01	2.637446e-23
8.320968e+01	2.537480e-23
8.847861e+01	2.441545e-23
9.408117e+01	2.349729e-23
1.000385e+02	2.262055e-23
1.063730e+02	2.178486e-23
1.131087e+02	2.098934e-23
1.202709e+02	2.023267e-23
1.278866e+02	1.951311e-23
1.359845e+02	1.882858e-23
1.445952e+02	1.817671e-23
1.537511e+02	1.755490e-23
1.634868e+02	1.696041e-23
1.738389e+02	1.639037e-23
1.848466e+02	1.584193e-23
1.965513e+02	1.531225e-23
2.089972e+02	1.479865e-23
2.222311e+02	1.429862e-23
2.363030e+02	1.380994e-23
2.512660e+02	1.333067e-23
2.671764e+02	1.285923e-23
2.840943e+02	1.239440e-23
3.020835e+02	1.193536e-23
3.212118e+02	1.148162e-23
3.415513e+02	1.103305e-23
3.631787e+02	1.058982e-23
3.861756e+02	1.015232e-23
4.106286e+02	9.721163e-24
4.366301e+02	9.297077e-24
4.642780e+02	8.880883e-24
4.936766e+02	8.473428e-24
5.249367e+02	8.075548e-24
5.581763e+02	7.688031e-24
5.935207e+02	7.311586e-24
6.311031e+02	6.946831e-24
6.710652e+02	6.594270e-24
7.135578e+02	6.254297e-24
7.587411e+02	5.927192e-24
8.067854e+02	5.613121e-24
8.578720e+02	5.312151e-24
9.121934e+02	5.024252e-24
9.699545e+02	4.749310e-24
1.031373e+03	4.487140e-24
1.096681e+03	4.237493e-24
1.166124e+03	4.000069e-24
1.239964e+03	3.774527e-24
1.318480e+03	3.560492e-24
1.401968e+03	3.357566e-24
1.490742e+03	3.165334e-24
1.585137e+03	2.983369e-24
1.685510e+03	2.811239e-24
1.792238e+03	2.648511e-24
1.905725e+03	2.494757e-24
2.026397e+03	2.349550e-24
2.154711e+03	2.212477e-24
2.291150e+03	2.083132e-24
2.436228e+03	1.961122e-24
2.590493e+03	1.846067e-24
2.754526e+03	1.737601e-24
2.928945e+03	1.635372e-24
3.114409e+03	1.539042e-24
3.311617e+03	1.448290e-24
3.521312e+03	1.362808e-24
3.744286e+03	1.282302e-24
3.981378e+03	1.206494e-24
4.233483e+03	1.135118e-24
4.501552e+03	1.067923e-24
4.786596e+03	1.004671e-24
5.089688e+03	9.451348e-25
5.411973e+03	8.891020e-25
5.754665e+03	8.363697e-25
6.119057e+03	7.867469e-25
6.506522e+03	7.400530e-25
6.918523e+03	6.961173e-25
7.356611e+03	6.547790e-25
7.822440e+03	6.158861e-25
8.317766e+03	5.792953e-25
8.844456e+03	5.448717e-25
9.404497e+03	5.124878e-25
1.000000e+04	4.820237e-25
--------------------

REACTION
[e]+[He]->[e]+[He(33P)]
 2.300709e+01	0.
 1.	1.
EXCITATION
--------------------
2.300709e+01	0.000000e+00
2.446299e+01	3.998346e-23
2.601102e+01	4.779227e-23
2.765701e+01	5.225347e-23
2.940716e+01	5.419816e-23
3.126806e+01	5.428007e-23
3.324672e+01	5.301166e-23
3.535059e+01	5.079297e-23
3.758759e+01	4.793466e-23
3.996616e+01	4.467648e-23
4.249524e+01	4.120192e-23
4.518436e+01	3.764989e-23
4.804365e+01	3.412412e-23
5.108387e+01	3.070049e-23
5.431649e+01	2.743295e-23
5.775367e+01	2.435818e-23
6.140835e+01	2.149933e-23
6.529430e+01	1.886894e-23
6.942616e+01	1.647133e-23
7.381948e+01	1.430451e-23
7.849082e+01	1.236169e-23
8.345776e+01	1.063255e-23
8.873901e+01	9.104299e-24
9.435447e+01	7.762481e-24
1.003253e+02	6.591707e-24
1.066739e+02	5.576217e-24
1.134243e+02	4.700348e-24
1.206018e+02	3.948890e-24
1.282336e+02	3.307368e-24
1.363483e+02	2.762237e-24
1.449765e+02	2.301006e-24
1.541506e+02	1.912315e-24
1.639054e+02	1.585950e-24
1.742774e+02	1.312830e-24
1.853058e+02	1.084956e-24
1.970320e+02	8.953490e-25
2.095003e+02	7.379632e-25
2.227576e+02	6.076029e-25
2.368538e+02	4.998302e-25
2.518421e+02	4.108767e-25
2.677788e+02	3.375592e-25
2.847239e+02	2.772012e-25
3.027414e+02	2.275616e-25
3.218991e+02	1.867704e-25
3.422690e+02	1.532723e-25
3.639280e+02	1.257774e-25
3.869575e+02	1.032185e-25
4.114444e+02	8.471424e-26
4.374808e+02	6.953824e-26
4.651648e+02	5.709267e-26
4.946007e+02	4.688610e-26
5.258993e+02	3.851501e-26
5.591785e+02	3.164830e-26
5.945636e+02	2.601447e-26
6.321879e+02	2.139103e-26
6.721931e+02	1.759570e-26
7.147298e+02	1.447918e-26
7.599583e+02	1.191918e-26
8.080489e+02	9.815572e-27
8.591827e+02	8.086342e-27
9.135522e+02	6.664310e-27
9.713623e+02	5.494440e-27
1.032831e+03	4.531634e-27
1.098189e+03	3.738923e-27
